command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	1471801	File	/home/p4ultr4n/workplace/ReVeal/raw_code/cpu_ioreq_pio_1.c								
ANR	1471802	Function	cpu_ioreq_pio	1:0:0:1051							
ANR	1471803	FunctionDef	cpu_ioreq_pio (ioreq_t * req)		1471802	0					
ANR	1471804	CompoundStatement		3:0:41:1051	1471802	0					
ANR	1471805	IdentifierDeclStatement	"int i , sign ;"	5:4:48:59	1471802	0	True				
ANR	1471806	IdentifierDecl	i		1471802	0					
ANR	1471807	IdentifierDeclType	int		1471802	0					
ANR	1471808	Identifier	i		1471802	1					
ANR	1471809	IdentifierDecl	sign		1471802	1					
ANR	1471810	IdentifierDeclType	int		1471802	0					
ANR	1471811	Identifier	sign		1471802	1					
ANR	1471812	ExpressionStatement	sign = req -> df ? - 1 : 1	9:4:68:91	1471802	1	True				
ANR	1471813	AssignmentExpression	sign = req -> df ? - 1 : 1		1471802	0		=			
ANR	1471814	Identifier	sign		1471802	0					
ANR	1471815	ConditionalExpression	req -> df ? - 1 : 1		1471802	1					
ANR	1471816	Condition	req -> df		1471802	0					
ANR	1471817	PtrMemberAccess	req -> df		1471802	0					
ANR	1471818	Identifier	req		1471802	0					
ANR	1471819	Identifier	df		1471802	1					
ANR	1471820	UnaryOperationExpression	- 1		1471802	1					
ANR	1471821	UnaryOperator	-		1471802	0					
ANR	1471822	PrimaryExpression	1		1471802	1					
ANR	1471823	PrimaryExpression	1		1471802	2					
ANR	1471824	IfStatement	if ( req -> dir == IOREQ_READ )		1471802	2					
ANR	1471825	Condition	req -> dir == IOREQ_READ	13:8:104:125	1471802	0	True				
ANR	1471826	EqualityExpression	req -> dir == IOREQ_READ		1471802	0		==			
ANR	1471827	PtrMemberAccess	req -> dir		1471802	0					
ANR	1471828	Identifier	req		1471802	0					
ANR	1471829	Identifier	dir		1471802	1					
ANR	1471830	Identifier	IOREQ_READ		1471802	1					
ANR	1471831	CompoundStatement		11:32:86:86	1471802	1					
ANR	1471832	IfStatement	if ( ! req -> data_is_ptr )		1471802	0					
ANR	1471833	Condition	! req -> data_is_ptr	15:12:143:159	1471802	0	True				
ANR	1471834	UnaryOperationExpression	! req -> data_is_ptr		1471802	0					
ANR	1471835	UnaryOperator	!		1471802	0					
ANR	1471836	PtrMemberAccess	req -> data_is_ptr		1471802	1					
ANR	1471837	Identifier	req		1471802	0					
ANR	1471838	Identifier	data_is_ptr		1471802	1					
ANR	1471839	CompoundStatement		13:31:120:120	1471802	1					
ANR	1471840	ExpressionStatement	"req -> data = do_inp ( req -> addr , req -> size )"	17:12:177:217	1471802	0	True				
ANR	1471841	AssignmentExpression	"req -> data = do_inp ( req -> addr , req -> size )"		1471802	0		=			
ANR	1471842	PtrMemberAccess	req -> data		1471802	0					
ANR	1471843	Identifier	req		1471802	0					
ANR	1471844	Identifier	data		1471802	1					
ANR	1471845	CallExpression	"do_inp ( req -> addr , req -> size )"		1471802	1					
ANR	1471846	Callee	do_inp		1471802	0					
ANR	1471847	Identifier	do_inp		1471802	0					
ANR	1471848	ArgumentList	req -> addr		1471802	1					
ANR	1471849	Argument	req -> addr		1471802	0					
ANR	1471850	PtrMemberAccess	req -> addr		1471802	0					
ANR	1471851	Identifier	req		1471802	0					
ANR	1471852	Identifier	addr		1471802	1					
ANR	1471853	Argument	req -> size		1471802	1					
ANR	1471854	PtrMemberAccess	req -> size		1471802	0					
ANR	1471855	Identifier	req		1471802	0					
ANR	1471856	Identifier	size		1471802	1					
ANR	1471857	ElseStatement	else		1471802	0					
ANR	1471858	CompoundStatement		19:12:208:220	1471802	0					
ANR	1471859	IdentifierDeclStatement	uint32_t tmp ;	21:12:250:262	1471802	0	True				
ANR	1471860	IdentifierDecl	tmp		1471802	0					
ANR	1471861	IdentifierDeclType	uint32_t		1471802	0					
ANR	1471862	Identifier	tmp		1471802	1					
ANR	1471863	ForStatement	for ( i = 0 ; i < req -> count ; i ++ )		1471802	1					
ANR	1471864	ForInit	i = 0 ;	25:17:284:289	1471802	0	True				
ANR	1471865	AssignmentExpression	i = 0		1471802	0		=			
ANR	1471866	Identifier	i		1471802	0					
ANR	1471867	PrimaryExpression	0		1471802	1					
ANR	1471868	Condition	i < req -> count	25:24:291:304	1471802	1	True				
ANR	1471869	RelationalExpression	i < req -> count		1471802	0		<			
ANR	1471870	Identifier	i		1471802	0					
ANR	1471871	PtrMemberAccess	req -> count		1471802	1					
ANR	1471872	Identifier	req		1471802	0					
ANR	1471873	Identifier	count		1471802	1					
ANR	1471874	PostIncDecOperationExpression	i ++	25:40:307:309	1471802	2	True				
ANR	1471875	Identifier	i		1471802	0					
ANR	1471876	IncDec	++		1471802	1					
ANR	1471877	CompoundStatement		23:45:270:270	1471802	3					
ANR	1471878	ExpressionStatement	"tmp = do_inp ( req -> addr , req -> size )"	27:16:331:365	1471802	0	True				
ANR	1471879	AssignmentExpression	"tmp = do_inp ( req -> addr , req -> size )"		1471802	0		=			
ANR	1471880	Identifier	tmp		1471802	0					
ANR	1471881	CallExpression	"do_inp ( req -> addr , req -> size )"		1471802	1					
ANR	1471882	Callee	do_inp		1471802	0					
ANR	1471883	Identifier	do_inp		1471802	0					
ANR	1471884	ArgumentList	req -> addr		1471802	1					
ANR	1471885	Argument	req -> addr		1471802	0					
ANR	1471886	PtrMemberAccess	req -> addr		1471802	0					
ANR	1471887	Identifier	req		1471802	0					
ANR	1471888	Identifier	addr		1471802	1					
ANR	1471889	Argument	req -> size		1471802	1					
ANR	1471890	PtrMemberAccess	req -> size		1471802	0					
ANR	1471891	Identifier	req		1471802	0					
ANR	1471892	Identifier	size		1471802	1					
ANR	1471893	ExpressionStatement	"cpu_physical_memory_write ( req -> data + ( sign * i * ( int64_t ) req -> size ) , ( uint8_t * ) & tmp , req -> size )"	29:16:384:534	1471802	1	True				
ANR	1471894	CallExpression	"cpu_physical_memory_write ( req -> data + ( sign * i * ( int64_t ) req -> size ) , ( uint8_t * ) & tmp , req -> size )"		1471802	0					
ANR	1471895	Callee	cpu_physical_memory_write		1471802	0					
ANR	1471896	Identifier	cpu_physical_memory_write		1471802	0					
ANR	1471897	ArgumentList	req -> data + ( sign * i * ( int64_t ) req -> size )		1471802	1					
ANR	1471898	Argument	req -> data + ( sign * i * ( int64_t ) req -> size )		1471802	0					
ANR	1471899	AdditiveExpression	req -> data + ( sign * i * ( int64_t ) req -> size )		1471802	0		+			
ANR	1471900	PtrMemberAccess	req -> data		1471802	0					
ANR	1471901	Identifier	req		1471802	0					
ANR	1471902	Identifier	data		1471802	1					
ANR	1471903	MultiplicativeExpression	sign * i * ( int64_t ) req -> size		1471802	1		*			
ANR	1471904	Identifier	sign		1471802	0					
ANR	1471905	MultiplicativeExpression	i * ( int64_t ) req -> size		1471802	1		*			
ANR	1471906	Identifier	i		1471802	0					
ANR	1471907	CastExpression	( int64_t ) req -> size		1471802	1					
ANR	1471908	CastTarget	int64_t		1471802	0					
ANR	1471909	PtrMemberAccess	req -> size		1471802	1					
ANR	1471910	Identifier	req		1471802	0					
ANR	1471911	Identifier	size		1471802	1					
ANR	1471912	Argument	( uint8_t * ) & tmp		1471802	1					
ANR	1471913	CastExpression	( uint8_t * ) & tmp		1471802	0					
ANR	1471914	CastTarget	uint8_t *		1471802	0					
ANR	1471915	UnaryOperationExpression	& tmp		1471802	1					
ANR	1471916	UnaryOperator	&		1471802	0					
ANR	1471917	Identifier	tmp		1471802	1					
ANR	1471918	Argument	req -> size		1471802	2					
ANR	1471919	PtrMemberAccess	req -> size		1471802	0					
ANR	1471920	Identifier	req		1471802	0					
ANR	1471921	Identifier	size		1471802	1					
ANR	1471922	ElseStatement	else		1471802	0					
ANR	1471923	IfStatement	if ( req -> dir == IOREQ_WRITE )		1471802	0					
ANR	1471924	Condition	req -> dir == IOREQ_WRITE	39:15:578:600	1471802	0	True				
ANR	1471925	EqualityExpression	req -> dir == IOREQ_WRITE		1471802	0		==			
ANR	1471926	PtrMemberAccess	req -> dir		1471802	0					
ANR	1471927	Identifier	req		1471802	0					
ANR	1471928	Identifier	dir		1471802	1					
ANR	1471929	Identifier	IOREQ_WRITE		1471802	1					
ANR	1471930	CompoundStatement		37:40:561:561	1471802	1					
ANR	1471931	IfStatement	if ( ! req -> data_is_ptr )		1471802	0					
ANR	1471932	Condition	! req -> data_is_ptr	41:12:618:634	1471802	0	True				
ANR	1471933	UnaryOperationExpression	! req -> data_is_ptr		1471802	0					
ANR	1471934	UnaryOperator	!		1471802	0					
ANR	1471935	PtrMemberAccess	req -> data_is_ptr		1471802	1					
ANR	1471936	Identifier	req		1471802	0					
ANR	1471937	Identifier	data_is_ptr		1471802	1					
ANR	1471938	CompoundStatement		39:31:595:595	1471802	1					
ANR	1471939	ExpressionStatement	"do_outp ( req -> addr , req -> size , req -> data )"	43:12:652:692	1471802	0	True				
ANR	1471940	CallExpression	"do_outp ( req -> addr , req -> size , req -> data )"		1471802	0					
ANR	1471941	Callee	do_outp		1471802	0					
